country,year,lgdppc_MA15,hdd20_TINV_GMFD,cdd20_TINV_GMFD,gpid,tpid,tgpid,largegpid_electricity,largegpid_other_energy,cyear,pyear,p80yr,avgCDD_tpid,avgHDD_tpid,avgInc_tgpid,avgInc_tpid,maxInc_gpid,maxInc_largegpid_other_energy,maxInc_largegpid_electricity
HKG,1990,9.640380872069045,482.6345280509707,1572.5752104111016,8.0,2.0,3.0,2.0,2.0,19.0,1.0,10.0,1115.5258,1178.0726,9.997272,8.433241,9.782986,12.413789,12.413789
HKG,1991,9.703672159101524,482.6345280509707,1572.5752104111016,8.0,2.0,3.0,2.0,2.0,20.0,0.0,11.0,1115.5258,1178.0726,9.997272,8.433241,9.782986,12.413789,12.413789
HKG,1992,9.761093408173007,482.6345280509707,1572.5752104111016,8.0,2.0,3.0,2.0,2.0,21.0,1.0,12.0,1115.5258,1178.0726,9.997272,8.433241,9.782986,12.413789,12.413789
HKG,1993,9.815467131858906,482.6345280509707,1572.5752104111016,9.0,2.0,3.0,2.0,2.0,22.0,2.0,13.0,1115.5258,1178.0726,9.997272,8.433241,10.198068,12.413789,12.413789
HKG,1994,9.86871009855068,482.6345280509707,1572.5752104111016,9.0,2.0,3.0,2.0,2.0,23.0,3.0,14.0,1115.5258,1178.0726,9.997272,8.433241,10.198068,12.413789,12.413789
HKG,1995,9.920620519433651,482.6345280509707,1572.5752104111016,9.0,2.0,3.0,2.0,2.0,24.0,4.0,15.0,1115.5258,1178.0726,9.997272,8.433241,10.198068,12.413789,12.413789
HKG,1996,9.968097389426504,482.6345280509707,1572.5752104111016,9.0,2.0,3.0,2.0,2.0,25.0,5.0,16.0,1115.5258,1178.0726,9.997272,8.433241,10.198068,12.413789,12.413789
HKG,1997,10.011051471078808,482.6345280509707,1572.5752104111016,9.0,2.0,3.0,2.0,2.0,26.0,6.0,17.0,1115.5258,1178.0726,9.997272,8.433241,10.198068,12.413789,12.413789
HKG,1998,10.056013198790174,482.6345280509707,1572.5752104111016,9.0,2.0,3.0,2.0,2.0,27.0,7.0,18.0,1115.5258,1178.0726,9.997272,8.433241,10.198068,12.413789,12.413789
HKG,1999,10.093554401664985,482.6345280509707,1572.5752104111016,9.0,2.0,3.0,2.0,2.0,28.0,8.0,19.0,1115.5258,1178.0726,9.997272,8.433241,10.198068,12.413789,12.413789
HKG,2000,10.126317553781643,482.6345280509707,1572.5752104111016,9.0,2.0,3.0,2.0,2.0,29.0,9.0,20.0,1115.5258,1178.0726,9.997272,8.433241,10.198068,12.413789,12.413789
HND,1971,7.580327493591687,244.7914390861988,1467.9797792434692,2.0,2.0,1.0,1.0,1.0,0.0,20.0,9.0,1115.5258,1178.0726,7.497846,8.433241,7.712954,7.712954,9.08701
HND,1972,7.607969690988695,244.7914390861988,1467.9797792434692,2.0,2.0,1.0,1.0,1.0,1.0,19.0,8.0,1115.5258,1178.0726,7.497846,8.433241,7.712954,7.712954,9.08701
HND,1973,7.635611888385702,244.7914390861988,1467.9797792434692,2.0,2.0,1.0,1.0,1.0,2.0,18.0,7.0,1115.5258,1178.0726,7.497846,8.433241,7.712954,7.712954,9.08701
HND,1974,7.66461492801478,244.7914390861988,1467.9797792434692,2.0,2.0,1.0,1.0,1.0,3.0,17.0,6.0,1115.5258,1178.0726,7.497846,8.433241,7.712954,7.712954,9.08701
HND,1975,7.688889817725727,244.7914390861988,1467.9797792434692,2.0,2.0,1.0,1.0,1.0,4.0,16.0,5.0,1115.5258,1178.0726,7.497846,8.433241,7.712954,7.712954,9.08701
HND,1976,7.710779315431955,244.7914390861988,1467.9797792434692,2.0,2.0,1.0,1.0,1.0,5.0,15.0,4.0,1115.5258,1178.0726,7.497846,8.433241,7.712954,7.712954,9.08701
HND,1977,7.735373530887548,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,6.0,14.0,3.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1978,7.762708419796125,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,7.0,13.0,2.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1979,7.7925354605332995,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,8.0,12.0,1.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1980,7.821462268523799,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,9.0,11.0,0.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1981,7.8467529199359545,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,10.0,10.0,1.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1982,7.8698996759581625,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,11.0,9.0,2.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1983,7.888131243114486,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,12.0,8.0,3.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1984,7.901882872096378,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,13.0,7.0,4.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1985,7.91466498199149,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,14.0,6.0,5.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1986,7.926260251695039,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,15.0,5.0,6.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1987,7.934452395123402,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,16.0,4.0,7.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1988,7.942791627857975,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,17.0,3.0,8.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1989,7.949033126139335,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,18.0,2.0,9.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1990,7.958962324144996,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,19.0,1.0,10.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1991,7.96772814400396,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,20.0,0.0,11.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1992,7.972198481143083,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,21.0,1.0,12.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1993,7.973889690847767,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,22.0,2.0,13.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1994,7.973512029496069,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,23.0,3.0,14.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1995,7.969595008328111,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,24.0,4.0,15.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1996,7.968537726533875,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,25.0,5.0,16.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1997,7.96849193966153,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,26.0,6.0,17.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1998,7.973278946373979,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,27.0,7.0,18.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,1999,7.981152720055802,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,28.0,8.0,19.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,2000,7.9854419389146285,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,29.0,9.0,20.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,2001,7.991517533697539,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,30.0,10.0,21.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,2002,7.999571543667317,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,31.0,11.0,22.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,2003,8.006743803757324,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,32.0,12.0,23.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,2004,8.014450862503448,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,33.0,13.0,24.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,2005,8.024196390923638,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,34.0,14.0,25.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,2006,8.038282195648545,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,35.0,15.0,26.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,2007,8.055098786613366,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,36.0,16.0,27.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,2008,8.07300179724984,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,37.0,17.0,28.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,2009,8.090177656796277,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,38.0,18.0,29.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HND,2010,8.10722918791273,244.7914390861988,1467.9797792434692,3.0,2.0,1.0,1.0,2.0,39.0,19.0,30.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
HRV,1990,10.194532658687763,3353.4826382875444,271.0649242196236,9.0,3.0,3.0,2.0,2.0,19.0,1.0,10.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
HRV,1991,10.149752580279312,3353.4826382875444,271.0649242196236,9.0,3.0,3.0,2.0,2.0,20.0,0.0,11.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
HRV,1992,10.104972501870861,3353.4826382875444,271.0649242196236,9.0,3.0,3.0,2.0,2.0,21.0,1.0,12.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
HRV,1993,10.04264652289972,3353.4826382875444,271.0649242196236,9.0,3.0,3.0,2.0,2.0,22.0,2.0,13.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
HRV,1994,9.956554133025454,3353.4826382875444,271.0649242196236,9.0,3.0,3.0,2.0,2.0,23.0,3.0,14.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
HRV,1995,9.87494538841991,3353.4826382875444,271.0649242196236,9.0,3.0,3.0,2.0,2.0,24.0,4.0,15.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
HRV,1996,9.808638009899635,3353.4826382875444,271.0649242196236,9.0,3.0,3.0,2.0,2.0,25.0,5.0,16.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
HRV,1997,9.751733636309353,3353.4826382875444,271.0649242196236,8.0,3.0,3.0,2.0,2.0,26.0,6.0,17.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HRV,1998,9.700934141006407,3353.4826382875444,271.0649242196236,8.0,3.0,3.0,2.0,2.0,27.0,7.0,18.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HRV,1999,9.655369225772118,3353.4826382875444,271.0649242196236,8.0,3.0,3.0,2.0,2.0,28.0,8.0,19.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HRV,2000,9.6114351717106,3353.4826382875444,271.0649242196236,8.0,3.0,3.0,2.0,2.0,29.0,9.0,20.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HRV,2001,9.574726239984862,3353.4826382875444,271.0649242196236,8.0,3.0,3.0,2.0,2.0,30.0,10.0,21.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HRV,2002,9.543105332802526,3353.4826382875444,271.0649242196236,8.0,3.0,3.0,2.0,2.0,31.0,11.0,22.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HRV,2003,9.517880494324112,3353.4826382875444,271.0649242196236,8.0,3.0,3.0,2.0,2.0,32.0,12.0,23.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HRV,2004,9.499248416892621,3353.4826382875444,271.0649242196236,8.0,3.0,3.0,2.0,2.0,33.0,13.0,24.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HRV,2005,9.486265240235403,3353.4826382875444,271.0649242196236,8.0,3.0,3.0,2.0,2.0,34.0,14.0,25.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HRV,2006,9.478991581168895,3353.4826382875444,271.0649242196236,8.0,3.0,3.0,2.0,2.0,35.0,15.0,26.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HRV,2007,9.477819389798373,3353.4826382875444,271.0649242196236,8.0,3.0,3.0,2.0,2.0,36.0,16.0,27.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HRV,2008,9.500525723956198,3353.4826382875444,271.0649242196236,8.0,3.0,3.0,2.0,2.0,37.0,17.0,28.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HRV,2009,9.551336415617792,3353.4826382875444,271.0649242196236,8.0,3.0,3.0,2.0,2.0,38.0,18.0,29.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HRV,2010,9.59568633112507,3353.4826382875444,271.0649242196236,8.0,3.0,3.0,2.0,2.0,39.0,19.0,30.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HTI,1971,7.618513958386973,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,0.0,20.0,9.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1972,7.614260335012869,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,1.0,19.0,8.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1973,7.610006711638764,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,2.0,18.0,7.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1974,7.6057087802050765,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,3.0,17.0,6.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1975,7.604566710573936,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,4.0,16.0,5.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1976,7.600980102611464,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,5.0,15.0,4.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1977,7.601890923071157,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,6.0,14.0,3.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1978,7.602102242123092,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,7.0,13.0,2.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1979,7.6043718241148115,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,8.0,12.0,1.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1980,7.610160458711423,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,9.0,11.0,0.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1981,7.619695933870025,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1982,7.628736593691939,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,11.0,9.0,2.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1983,7.634548965434619,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,12.0,8.0,3.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1984,7.638112133017588,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,13.0,7.0,4.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1985,7.640587707718938,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,14.0,6.0,5.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1986,7.642337479347899,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,15.0,5.0,6.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1987,7.643008572868197,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,16.0,4.0,7.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1988,7.642268344668401,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,17.0,3.0,8.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1989,7.640845189596919,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,18.0,2.0,9.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1990,7.634347132215677,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,19.0,1.0,10.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1991,7.628966013428072,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,20.0,0.0,11.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1992,7.618869383352205,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,21.0,1.0,12.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1993,7.606874586410007,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,22.0,2.0,13.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1994,7.58851746527222,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,23.0,3.0,14.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1995,7.557372941076455,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,24.0,4.0,15.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1996,7.527857873650358,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,25.0,5.0,16.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1997,7.500544912926151,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,26.0,6.0,17.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1998,7.477350331854327,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,27.0,7.0,18.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,1999,7.456952017781523,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,28.0,8.0,19.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,2000,7.438534881083411,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,29.0,9.0,20.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,2001,7.420544649658831,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,30.0,10.0,21.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,2002,7.402143994922593,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,31.0,11.0,22.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,2003,7.384112122335646,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,32.0,12.0,23.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,2004,7.366274927226795,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,33.0,13.0,24.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,2005,7.347258047065685,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,34.0,14.0,25.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,2006,7.330022574116569,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,35.0,15.0,26.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,2007,7.313705240484052,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,36.0,16.0,27.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,2009,7.293192519254394,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,38.0,18.0,29.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,2010,7.2955959126018515,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,39.0,19.0,30.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HTI,2008,7.301385987030328,41.32545613385737,2137.554939079285,2.0,1.0,1.0,1.0,1.0,37.0,17.0,28.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
HUN,2001,9.564812343532918,3779.2565688848495,245.48254820171147,8.0,3.0,3.0,2.0,2.0,30.0,10.0,21.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HUN,2002,9.572172748847658,3779.2565688848495,245.48254820171147,8.0,3.0,3.0,2.0,2.0,31.0,11.0,22.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HUN,2003,9.579749474753063,3779.2565688848495,245.48254820171147,8.0,3.0,3.0,2.0,2.0,32.0,12.0,23.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HUN,2004,9.58976458598949,3779.2565688848495,245.48254820171147,8.0,3.0,3.0,2.0,2.0,33.0,13.0,24.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HUN,2005,9.602379168448277,3779.2565688848495,245.48254820171147,8.0,3.0,3.0,2.0,2.0,34.0,14.0,25.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HUN,2006,9.620148164700405,3779.2565688848495,245.48254820171147,8.0,3.0,3.0,2.0,2.0,35.0,15.0,26.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HUN,2007,9.648850165340923,3779.2565688848495,245.48254820171147,8.0,3.0,3.0,2.0,2.0,36.0,16.0,27.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HUN,2008,9.679784253760266,3779.2565688848495,245.48254820171147,8.0,3.0,3.0,2.0,2.0,37.0,17.0,28.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HUN,2009,9.711597854587117,3779.2565688848495,245.48254820171147,8.0,3.0,3.0,2.0,2.0,38.0,18.0,29.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
HUN,2010,9.73689016626383,3779.2565688848495,245.48254820171147,8.0,3.0,3.0,2.0,2.0,39.0,19.0,30.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
IDN,2008,8.616184887267707,46.270042502880095,2461.8872230529787,5.0,1.0,2.0,1.0,2.0,37.0,17.0,28.0,2412.9353,156.361,8.770168,8.426518,8.776416,12.413789,9.08701
IDN,2009,8.641716027527671,46.270042502880095,2461.8872230529787,5.0,1.0,2.0,1.0,2.0,38.0,18.0,29.0,2412.9353,156.361,8.770168,8.426518,8.776416,12.413789,9.08701
IDN,2010,8.665606415601419,46.270042502880095,2461.8872230529787,5.0,1.0,2.0,1.0,2.0,39.0,19.0,30.0,2412.9353,156.361,8.770168,8.426518,8.776416,12.413789,9.08701
IDN,1992,8.020489732508818,46.270042502880095,2461.8872230529787,3.0,1.0,1.0,1.0,2.0,21.0,1.0,12.0,2412.9353,156.361,7.497846,8.426518,8.136098,12.413789,9.08701
IDN,1993,8.067212365573635,46.270042502880095,2461.8872230529787,3.0,1.0,1.0,1.0,2.0,22.0,2.0,13.0,2412.9353,156.361,7.497846,8.426518,8.136098,12.413789,9.08701
IDN,1994,8.113245504632907,46.270042502880095,2461.8872230529787,3.0,1.0,1.0,1.0,2.0,23.0,3.0,14.0,2412.9353,156.361,7.497846,8.426518,8.136098,12.413789,9.08701
IDN,1995,8.16007495305633,46.270042502880095,2461.8872230529787,4.0,1.0,1.0,1.0,2.0,24.0,4.0,15.0,2412.9353,156.361,7.497846,8.426518,8.474984,12.413789,9.08701
IDN,1996,8.20724614886022,46.270042502880095,2461.8872230529787,4.0,1.0,1.0,1.0,2.0,25.0,5.0,16.0,2412.9353,156.361,7.497846,8.426518,8.474984,12.413789,9.08701
IDN,1997,8.254666030384593,46.270042502880095,2461.8872230529787,4.0,1.0,2.0,1.0,2.0,26.0,6.0,17.0,2412.9353,156.361,8.770168,8.426518,8.474984,12.413789,9.08701
IDN,1998,8.30499024505355,46.270042502880095,2461.8872230529787,4.0,1.0,2.0,1.0,2.0,27.0,7.0,18.0,2412.9353,156.361,8.770168,8.426518,8.474984,12.413789,9.08701
IDN,1999,8.341084651676454,46.270042502880095,2461.8872230529787,4.0,1.0,2.0,1.0,2.0,28.0,8.0,19.0,2412.9353,156.361,8.770168,8.426518,8.474984,12.413789,9.08701
IDN,2000,8.373625068880665,46.270042502880095,2461.8872230529787,4.0,1.0,2.0,1.0,2.0,29.0,9.0,20.0,2412.9353,156.361,8.770168,8.426518,8.474984,12.413789,9.08701
IDN,2001,8.407576470592085,46.270042502880095,2461.8872230529787,4.0,1.0,2.0,1.0,2.0,30.0,10.0,21.0,2412.9353,156.361,8.770168,8.426518,8.474984,12.413789,9.08701
IDN,2002,8.440496522618982,46.270042502880095,2461.8872230529787,4.0,1.0,2.0,1.0,2.0,31.0,11.0,22.0,2412.9353,156.361,8.770168,8.426518,8.474984,12.413789,9.08701
IDN,2003,8.473311638634872,46.270042502880095,2461.8872230529787,4.0,1.0,2.0,1.0,2.0,32.0,12.0,23.0,2412.9353,156.361,8.770168,8.426518,8.474984,12.413789,9.08701
IDN,2004,8.505493834865963,46.270042502880095,2461.8872230529787,5.0,1.0,2.0,1.0,2.0,33.0,13.0,24.0,2412.9353,156.361,8.770168,8.426518,8.776416,12.413789,9.08701
IDN,2005,8.535480937232261,46.270042502880095,2461.8872230529787,5.0,1.0,2.0,1.0,2.0,34.0,14.0,25.0,2412.9353,156.361,8.770168,8.426518,8.776416,12.413789,9.08701
